"Author","nPapers","Rate","Multidisciplinary","BiodivCons","FieldEcology","Ecology","Macroecology"
"Z6ntwcgAAAAJ&hl",11,1,0.0909090909090909,0,0.636363636363636,0.0909090909090909,0
"JagA78AAAAAJ&hl",17,3,0,0,0.823529411764706,0.176470588235294,0
"VqKCpScAAAAJ&hl",14,1.83333333333333,0.142857142857143,0,0.428571428571429,0.357142857142857,0
"VCSHj-UAAAAJ&hl",9,1.5,0,0,0.777777777777778,0.222222222222222,0
"aCCIm_kAAAAJ&hl",14,2.2,0,0.0714285714285714,0.642857142857143,0.285714285714286,0
"FvVJk-8AAAAJ&hl",10,4,0,0,0.8,0.4,0
"LOYc-5UAAAAJ&hl",8,1,0.25,0.125,0,0.625,0
"qNNrOy4AAAAJ&hl",8,2,0.25,0.125,0.125,0.5,0
"KAZsZhIAAAAJ&hl",13,2.33333333333333,0.538461538461538,0.153846153846154,0.230769230769231,0.307692307692308,0
"4h59toMAAAAJ&hl",16,1.66666666666667,0.25,0.125,0.25,0.75,0
"Y2qlWLoAAAAJ&hl",5,1,0.6,0,0.2,0.2,0
"RDS1KY8AAAAJ&hl",3,1,0.333333333333333,0,0,0.666666666666667,0
"3IJTInjm-jIC&hl",26,3,0,0,0.307692307692308,0.615384615384615,0
"tynIigYAAAAJ&hl",15,2.75,0.333333333333333,0.133333333333333,0.0666666666666667,0.466666666666667,0.133333333333333
"FZ3_kCAAAAAJ&hl",14,1.83333333333333,0,0.642857142857143,0,0.642857142857143,0.0714285714285714
"lEhYW3QAAAAJ&hl",16,1.85714285714286,0.4375,0,0.5,0,0
"Fa8_km0AAAAJ&hl",16,3.33333333333333,0.125,0.375,0.125,0.625,0
"oKfrjZYAAAAJ&hl",12,1.16666666666667,0,0,0.583333333333333,0.0833333333333333,0
"84CGRXoAAAAJ&hl",22,3.16666666666667,0.0454545454545455,0.0909090909090909,0.454545454545455,0.272727272727273,0
"LwB8pH8AAAAJ&hl",11,1,0,0.181818181818182,0.727272727272727,0.454545454545455,0
"0LvpGgkAAAAJ&hl",18,4,0,0.333333333333333,0.333333333333333,0.666666666666667,0.222222222222222
"YN67jzIAAAAJ&hl",14,2.25,0.142857142857143,0.0714285714285714,0.285714285714286,0.357142857142857,0
"hoPZRMAAAAAJ&hl",10,1.4,0,0.1,0.3,0.8,0
"xaa5Uy0AAAAJ&hl",5,1,0,0.4,0.6,1,0
"OiMSbkYAAAAJ&hl",6,1,0.166666666666667,0.166666666666667,0.333333333333333,0.833333333333333,0.333333333333333
"8wpJiFcAAAAJ&hl",8,1,0,0,0.875,0.375,0
"DV-zuTEAAAAJ&hl",8,1,0,0,0.5,0.5,0
"nwKM1C4AAAAJ&hl",5,1,0,0.8,0.2,1,0.2
"nW17_vcAAAAJ&hl",11,1.5,0.272727272727273,0,0.272727272727273,0.727272727272727,0
"zGlBdRAAAAAJ&hl",9,1,0.111111111111111,0.111111111111111,0.333333333333333,0.555555555555556,0.111111111111111
"YlIuSmAAAAAJ&hl",22,2.16666666666667,0.0909090909090909,0.227272727272727,0.409090909090909,0.409090909090909,0.136363636363636
"bZJyQY4AAAAJ&hl",7,1,0.142857142857143,0,0.857142857142857,0.142857142857143,0
"gmvFylEAAAAJ&hl",17,1.83333333333333,0.117647058823529,0,0.823529411764706,0.294117647058824,0
"WZAq1qkAAAAJ&hl",21,2.28571428571429,0.142857142857143,0.0476190476190476,0.619047619047619,0.142857142857143,0
"ynWk_yMAAAAJ&hl",5,3,0.2,0.2,0,0,0
"3nzG628AAAAJ&hl",12,1.5,0.0833333333333333,0.5,0.25,0.166666666666667,0
"rJqrPiUAAAAJ&hl",5,1,0,0.4,0.2,0.8,0.2
"Ml68z4AAAAAJ&hl",14,1.5,0.428571428571429,0,0.571428571428571,0,0
"nXRyGhIAAAAJ&hl",10,2.5,0.2,0,0.6,0.3,0
"Z2umsZ8AAAAJ&hl",8,1.66666666666667,0.25,0,0.75,0,0
"hPH3e9wAAAAJ&hl",15,1.57142857142857,0.133333333333333,0.133333333333333,0.2,0.4,0
"L6KuJWoAAAAJ&hl",9,1.66666666666667,0,0,0.777777777777778,0,0
"J2_Q3YIAAAAJ&hl",4,1,0.25,0.25,0,0.25,0
"TFyvWSMAAAAJ&hl",11,1.5,0,0,0.272727272727273,0.363636363636364,0
"2ibx-UkAAAAJ&hl",16,2,0.0625,0,0.125,0.8125,0
"XWeFbjsAAAAJ&hl",12,2,0.0833333333333333,0,0.75,0.0833333333333333,0
"KeSASysAAAAJ&hl",8,1.33333333333333,0,0.125,0.75,0.5,0.125
"No_O0P4AAAAJ&hl",7,1,0,0,0.571428571428571,0.285714285714286,0
"HKTdXtwAAAAJ&hl",6,2,0,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667
"AddSnKUAAAAJ&hl",22,5.33333333333333,0,0.227272727272727,0.181818181818182,0.409090909090909,0
"lfRH8FUAAAAJ&hl",22,2.83333333333333,0,0,0.772727272727273,0.227272727272727,0
"8SuLS-wAAAAJ&hl",3,1,0,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333
"ADuvou0AAAAJ&hl",8,2,0.125,0,0.75,0.25,0
"hHj1E4IAAAAJ&hl",10,1.16666666666667,0.2,0,0.2,0.4,0
"vauWFZoAAAAJ&hl",9,1.75,0,0,0.555555555555556,0.555555555555556,0.111111111111111
"GXPt1hgAAAAJ&hl",12,1,0.0833333333333333,0.166666666666667,0.25,0.5,0.0833333333333333
"rz2vROgAAAAJ&hl",17,1.71428571428571,0.176470588235294,0.0588235294117647,0.294117647058824,0.294117647058824,0.0588235294117647
"o_VMxFYAAAAJ&hl",4,2,0,0,0.5,0.25,0
"BgBmEXgAAAAJ&hl",26,4,0,0.0769230769230769,0.461538461538462,0.538461538461538,0
"j9S3tqwAAAAJ&hl",10,1.33333333333333,0.1,0.1,0.5,0.7,0.1
"U3G4bpYAAAAJ&hl",4,1,0.5,0,0.25,0.25,0
"9N16wJgAAAAJ&hl",5,2,0.2,0,0.6,0,0
"Zdz8FX4AAAAJ&hl",8,1.2,0.125,0,0.375,0.625,0
"ONMdj2MAAAAJ&hl",12,1.66666666666667,0.0833333333333333,0,0.25,0.75,0.0833333333333333
"7dPIgokAAAAJ&hl",14,3,0,0.142857142857143,0.428571428571429,0.571428571428571,0
"IEZqmZIAAAAJ&hl",7,1.33333333333333,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286
"20BRIf0AAAAJ&hl",6,4,0.166666666666667,0,0.833333333333333,0.333333333333333,0
"Pild3XMAAAAJ&hl",10,2.5,0.1,0.1,0.1,0.5,0.2
"M5xKhz8AAAAJ&hl",8,2,0,0,0.625,0.75,0
"kluqXE4AAAAJ&hl",12,2,0.0833333333333333,0.25,0.166666666666667,0.833333333333333,0
"UPJwvN0AAAAJ&hl",16,1.57142857142857,0.0625,0.125,0.375,0.6875,0.125
"vMt0LgYAAAAJ&hl",11,1.4,0,0.363636363636364,0.545454545454545,0.818181818181818,0
"5SAzKG4AAAAJ&hl",5,1,0,0,0.8,0.4,0
"7-PgqNUAAAAJ&hl",14,1.83333333333333,0,0.0714285714285714,0.5,0.785714285714286,0
"tFVroCAAAAAJ&hl",9,0.833333333333333,0,0.333333333333333,0.111111111111111,0.777777777777778,0.333333333333333
"-CISaGUAAAAJ&hl",22,1.71428571428571,0,0.0909090909090909,0.363636363636364,0.727272727272727,0
"Xx52nH4AAAAJ&hl",35,3.42857142857143,0.142857142857143,0.285714285714286,0.114285714285714,0.714285714285714,0.428571428571429
"ASBghJ4AAAAJ&hl",13,1.66666666666667,0.0769230769230769,0,0.230769230769231,0.384615384615385,0
"giuHhVAAAAAJ&hl",10,2,0.2,0,0.2,0.4,0
"Snxy80wAAAAJ&hl",11,3.5,0,0.454545454545455,0.363636363636364,0.909090909090909,0.181818181818182
"how4ImgAAAAJ&hl",7,4,0,0.285714285714286,0.285714285714286,0.714285714285714,0
"zBPZL38AAAAJ&hl",15,2.75,0,0.0666666666666667,0.733333333333333,0.733333333333333,0
"DoGehjIAAAAJ&hl",16,2.4,0,0,0.75,0.0625,0.0625
"HE4MGtIAAAAJ&hl",10,1.75,0.1,0,0.3,0.2,0
"ZzS6TuwAAAAJ&hl",17,2.33333333333333,0,0.176470588235294,0.647058823529412,0.294117647058824,0.0588235294117647
"072ktIQAAAAJ&hl",11,2,0.181818181818182,0.272727272727273,0.363636363636364,0.545454545454545,0
"UgKNWW4AAAAJ&hl",5,0.75,0,0,0.4,0.2,0
"RWAh7T0AAAAJ&hl",6,1,0.166666666666667,0.166666666666667,0.166666666666667,0.666666666666667,0
"VN9vNUAAAAAJ&hl",7,2,0,0.285714285714286,0.571428571428571,0.285714285714286,0
"mTLjM9QAAAAJ&hl",19,1.6,0.105263157894737,0.526315789473684,0.157894736842105,0.736842105263158,0.157894736842105
"tMV1JJ8AAAAJ&hl",9,1.4,0,0.111111111111111,0.555555555555556,0.666666666666667,0
"Hq4pmq4AAAAJ&hl",6,0.666666666666667,0,0,0.833333333333333,0.333333333333333,0
"TpGRH-kAAAAJ&hl",13,1.83333333333333,0,0,0.769230769230769,0.384615384615385,0
"Zmut05UAAAAJ&hl",21,2.42857142857143,0,0.142857142857143,0.523809523809524,0.714285714285714,0.0476190476190476
"nF6U2JAAAAAJ&hl",13,1.66666666666667,0.153846153846154,0.153846153846154,0.692307692307692,0.384615384615385,0.0769230769230769
"KKhf7doAAAAJ&hl",19,2.28571428571429,0.157894736842105,0.105263157894737,0.631578947368421,0.368421052631579,0
"NP98vyUAAAAJ&hl",44,3.14285714285714,0.136363636363636,0.0454545454545455,0.363636363636364,0.318181818181818,0
"0cABkyoAAAAJ&hl",11,1.75,0,0,0.636363636363636,0.545454545454545,0
"-A9ZyNcAAAAJ&hl",10,1.33333333333333,0,0.3,0.4,0.4,0
"ygUdkGUAAAAJ&hl",10,1.14285714285714,0.1,0,0.6,0.5,0
"MpvIvkwAAAAJ&hl",21,4.33333333333333,0.0476190476190476,0.0476190476190476,0.714285714285714,0.238095238095238,0.0476190476190476
"bawLZ2wAAAAJ&hl",17,2.16666666666667,0.0588235294117647,0.294117647058824,0.176470588235294,0.823529411764706,0.235294117647059
"YhZXxxUAAAAJ&hl",23,2.42857142857143,0.130434782608696,0.130434782608696,0.478260869565217,0.304347826086957,0.130434782608696
"dv8gciwAAAAJ&hl",20,2.16666666666667,0.05,0.25,0.6,0.45,0.05
"qUujXWYAAAAJ&hl",18,1.5,0.0555555555555556,0,0.5,0.222222222222222,0
"H5O0yCsAAAAJ&hl",7,1,0.142857142857143,0,0.428571428571429,0.285714285714286,0
"7o3IsXIAAAAJ&hl",23,2.42857142857143,0.130434782608696,0.0434782608695652,0.608695652173913,0.304347826086957,0.0434782608695652
"0v1ZgfMAAAAJ&hl",11,0.714285714285714,0,0,0.727272727272727,0,0
"1VkZktMAAAAJ&hl",22,3.33333333333333,0,0.0909090909090909,0.363636363636364,0.727272727272727,0.181818181818182
"koKHQSsAAAAJ&hl",16,2,0.125,0,0.625,0.5,0
"XA2GHQ0AAAAJ&hl",7,1.25,0,0,0.714285714285714,0,0
"WSR3uXEAAAAJ&hl",4,1,0,0,0.75,0.25,0
"7Yb92UwV2QcC&hl",16,2,0.125,0.4375,0.25,0.375,0
"WCw2BA4AAAAJ&hl",10,1.5,0,0.1,0.1,0.4,0.1
"Fj1hMfAAAAAJ&hl",12,1.8,0.333333333333333,0.166666666666667,0.5,0.25,0.0833333333333333
"gNvMBs4AAAAJ&hl",11,1.2,0.0909090909090909,0.0909090909090909,0.636363636363636,0.363636363636364,0
"ae8vLigAAAAJ&hl",34,5.5,0.176470588235294,0,0.176470588235294,0.529411764705882,0
"3iHAbM4AAAAJ&hl",5,0.6,0,0,0.8,0.2,0
"Fp5r5KcAAAAJ&hl",12,1.75,0.25,0,0.583333333333333,0.416666666666667,0
"8IKFYRwAAAAJ&hl",20,2.5,0.05,0.05,0.6,0.35,0
"1Mj0iLAAAAAJ&hl",12,2,0.166666666666667,0,0.583333333333333,0.25,0
"zxquE6wAAAAJ&hl",13,1.66666666666667,0.0769230769230769,0,0.769230769230769,0.230769230769231,0
"SusKB7YAAAAJ&hl",7,1.5,0.285714285714286,0.142857142857143,0.428571428571429,0.285714285714286,0
"3v_MF6wAAAAJ&hl",4,1,0,0,0.75,0,0
"L2U8WXIAAAAJ&hl",16,1.71428571428571,0,0,0.4375,0.5625,0
"0m5TFoYAAAAJ&hl",11,1.66666666666667,0,0.0909090909090909,0.818181818181818,0.454545454545455,0
"Z-lmvqgAAAAJ&hl",7,1.33333333333333,0,0,0.285714285714286,0.428571428571429,0
"883zFWcAAAAJ&hl",12,3.33333333333333,0,0,0.5,0.333333333333333,0
"Mtn0TIwAAAAJ&hl",66,9.6,0.0909090909090909,0.0909090909090909,0.272727272727273,0.454545454545455,0.0303030303030303
"_iQETcIAAAAJ&hl",9,2.5,0,0,0.888888888888889,0.111111111111111,0
"VmqJDmUAAAAJ&hl",12,4,0.166666666666667,0.166666666666667,0.666666666666667,0.333333333333333,0
"1IUg8IwAAAAJ&hl",16,2.4,0.125,0.125,0.375,0.75,0.0625
"BDTxtpAAAAAJ&hl",7,2,0.285714285714286,0,0.428571428571429,0.428571428571429,0
"xRa8_j4AAAAJ&hl",39,7,0,0.0256410256410256,0.0256410256410256,0.179487179487179,0.0256410256410256
"sncMX-kAAAAJ&hl",15,1.66666666666667,0.2,0.0666666666666667,0.533333333333333,0.4,0.133333333333333
"Nxm-V0gAAAAJ&hl",23,2.6,0.217391304347826,0.347826086956522,0.0869565217391304,0.565217391304348,0.217391304347826
"EiBX_JsAAAAJ&hl",16,3,0.0625,0,0.4375,0.5625,0
"jocxi8cAAAAJ&hl",16,3.33333333333333,0.125,0.0625,0.8125,0.3125,0
"Zg9v_qUAAAAJ&hl",13,1.14285714285714,0,0.0769230769230769,0.538461538461538,0.538461538461538,0.0769230769230769
"54sK8zwAAAAJ&hl",11,1.33333333333333,0,0,0.818181818181818,0.454545454545455,0
"6TDHRAoAAAAJ&hl",22,5,0,0.0909090909090909,0.909090909090909,0.818181818181818,0.0909090909090909
"MIVPyq0AAAAJ&hl",14,2.5,0,0.0714285714285714,0.5,0.357142857142857,0
"sjkAn-QAAAAJ&hl",3,1,0,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333
"zgHiD3wAAAAJ&hl",8,4,0,0.125,0.625,0.625,0.125
"9iUtjuwAAAAJ&hl",17,3.25,0.176470588235294,0.176470588235294,0.294117647058824,0.352941176470588,0.235294117647059
"xXUq0ZUAAAAJ&hl",19,2.42857142857143,0.0526315789473684,0,0.789473684210526,0.263157894736842,0
"o1jPUsYAAAAJ&hl",4,0.666666666666667,0.25,0.5,0.25,0.5,0
"X-II5uoAAAAJ&hl",5,0.6,0,0.4,0.6,0.6,0
"F0f76Q8AAAAJ&hl",13,1.16666666666667,0,0.0769230769230769,0.846153846153846,0.538461538461538,0
"hLRSBUkAAAAJ&hl",6,1,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.166666666666667
"bjp1agYAAAAJ&hl",6,0.6,0.333333333333333,0,0.666666666666667,0.166666666666667,0
"OZHrP3kAAAAJ&hl",7,2,0.142857142857143,0,0.285714285714286,0.571428571428571,0
"5cjzwnIAAAAJ&hl",21,2.28571428571429,0,0,0.666666666666667,0.19047619047619,0
"OO2WLxYAAAAJ&hl",7,2.5,0.142857142857143,0,0.428571428571429,0.285714285714286,0
"iYHBankAAAAJ&hl",5,1,0.2,0.4,0.2,0.6,0.4
"TV8emJAAAAAJ&hl",7,0.8,0,0,0.714285714285714,0.571428571428571,0
"uEWAKCIAAAAJ&hl",17,2.33333333333333,0.0588235294117647,0.0588235294117647,0.529411764705882,0.470588235294118,0
"z9UIBUcAAAAJ&hl",7,0.833333333333333,0,0,0.857142857142857,0.428571428571429,0
"2FBLJ-IAAAAJ&hl",16,2.5,0,0.1875,0.4375,0.375,0.0625
"yAAkUZ0AAAAJ&hl",9,1.25,0.333333333333333,0.111111111111111,0.222222222222222,0.444444444444444,0.111111111111111
"y7xiaycAAAAJ&hl",19,3.2,0.0526315789473684,0.0526315789473684,0.631578947368421,0.473684210526316,0
"FaYsxfkAAAAJ&hl",15,1.8,0.0666666666666667,0,0.4,0.333333333333333,0
"zgxY3TAAAAAJ&hl",14,1.42857142857143,0.142857142857143,0.428571428571429,0.214285714285714,0.714285714285714,0.357142857142857
"9QVM4mgAAAAJ&hl",7,1,0,0,0.571428571428571,0,0
"HkFTjfgAAAAJ&hl",13,3,0,0.0769230769230769,0.615384615384615,0.153846153846154,0.0769230769230769
"xDyvFkAAAAAJ&hl",8,2,0.375,0.125,0.5,0.375,0.125
"eMT_yusAAAAJ&hl",6,2,0,0.166666666666667,0.333333333333333,0.5,0
"XvoUmioAAAAJ&hl",8,1.5,0,0,0.25,0,0
"n2xCpmMAAAAJ&hl",13,1.57142857142857,0,0,0.615384615384615,0.0769230769230769,0
"ZPf24iYAAAAJ&hl",4,0.4,0.5,0,0.25,0.25,0
"VVwSCjoAAAAJ&hl",19,2,0,0.0526315789473684,0.421052631578947,0.631578947368421,0
"o3yLSjQAAAAJ&hl",13,2.5,0.0769230769230769,0,0.230769230769231,0.153846153846154,0
"p7Wi6OoAAAAJ&hl",14,2.66666666666667,0.142857142857143,0,0.857142857142857,0.428571428571429,0
"4J4UPFkAAAAJ&hl",13,1.5,0.538461538461538,0,0.230769230769231,0.153846153846154,0
"FAKr8xkAAAAJ&hl",4,2,0,0,0.25,0,0
"X4G3ECgAAAAJ&hl",6,1,0,0,0.666666666666667,0.333333333333333,0
"JvGCKaUAAAAJ&hl",12,1.5,0.0833333333333333,0.166666666666667,0.666666666666667,0.166666666666667,0
"CONCcGQAAAAJ&hl",24,2.66666666666667,0.166666666666667,0,0.583333333333333,0.416666666666667,0
"WO29NA8AAAAJ&hl",6,0.75,0,0.5,0.166666666666667,0.5,0
"1nakMEcAAAAJ&hl",8,0.6,0.125,0.125,0.375,0.625,0.125
"izQ4GugAAAAJ&hl",12,2.33333333333333,0.0833333333333333,0.166666666666667,0.166666666666667,0.25,0
"w5UyRNIAAAAJ&hl",4,1,0,0,0.75,0.75,0
"egdZVcYAAAAJ&hl",6,2,0,0,1,0,0
"v-4ccMEAAAAJ&hl",15,1.71428571428571,0,0.133333333333333,0.866666666666667,0.266666666666667,0
"KmJrQugAAAAJ&hl",15,1.57142857142857,0.0666666666666667,0,0.733333333333333,0.2,0
"rv49SbcAAAAJ&hl",6,1,0,0,1,0.5,0
"-LOYa7AAAAAJ&hl",11,1.4,0,0.272727272727273,0.363636363636364,0.636363636363636,0.0909090909090909
"YbZQSsMAAAAJ&hl",10,3.5,0,0.4,0.1,0.8,0.1
"L46z-BIAAAAJ&hl",22,3,0,0.136363636363636,0.227272727272727,0.909090909090909,0.0909090909090909
"a2mIlwoAAAAJ&hl",13,1.6,0.0769230769230769,0,0.461538461538462,0.230769230769231,0
"__AZ0ncAAAAJ&hl",24,3.2,0.208333333333333,0,0.5,0.0416666666666667,0
"mWxxEm4AAAAJ&hl",10,1.14285714285714,0.1,0.1,0.4,0.5,0.1
"h37yy6QAAAAJ&hl",6,2,0,0.166666666666667,0.666666666666667,0.5,0.166666666666667
"khQrc08AAAAJ&hl",5,2,0,0,0.6,0.4,0
"ih4bYs8AAAAJ&hl",14,4,0.0714285714285714,0,0.428571428571429,0.5,0
"tYJ_6VwAAAAJ&hl",5,1,0,0,0.4,0.4,0
"WjvTEuYAAAAJ&hl",9,3,0.222222222222222,0,0.333333333333333,0.111111111111111,0
"jiPVHK0AAAAJ&hl",6,3,0.333333333333333,0.166666666666667,0.5,0.166666666666667,0
"jwBC7-kAAAAJ&hl",6,2,0.5,0,0,0,0
"fIH3b_sAAAAJ&hl",19,3.2,0.105263157894737,0,0,0.105263157894737,0
"wfn0gRYAAAAJ&hl",5,3,0,0,0.2,0.6,0
"uQYnUzcAAAAJ&hl",14,2.66666666666667,0.142857142857143,0,0.428571428571429,0.285714285714286,0
"WW_DRxYAAAAJ&hl",6,1,0.166666666666667,0.166666666666667,0.5,0.166666666666667,0.166666666666667
"aYRgJOMAAAAJ&hl",3,1,0,0,0,0,0
"iRYK5ukAAAAJ&hl",18,2.33333333333333,0.111111111111111,0.111111111111111,0.277777777777778,0.388888888888889,0.111111111111111
"xh9JMC8AAAAJ&hl",14,1.83333333333333,0,0.214285714285714,0,0.285714285714286,0.214285714285714
"ifC-HZQAAAAJ&hl",7,0.75,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.142857142857143
"QOiFu3IAAAAJ&hl",18,3.5,0.166666666666667,0.277777777777778,0.111111111111111,0.611111111111111,0.222222222222222
"kj-3ipUAAAAJ&hl",10,2.33333333333333,0,0,0.3,0.8,0
"w4DzBJgAAAAJ&hl",8,3,0,0.25,0.375,0.625,0
"RBARWe8AAAAJ&hl",8,2,0.125,0.125,0.375,0.625,0.125
"QKBzJT8AAAAJ&hl",13,1.6,0.0769230769230769,0.153846153846154,0.307692307692308,0.692307692307692,0.0769230769230769
"3Vh11aYAAAAJ&hl",4,1,0,0.25,0.5,0.75,0
"-iKYFKkAAAAJ&hl",37,4.42857142857143,0.027027027027027,0.189189189189189,0.189189189189189,0.648648648648649,0.0540540540540541
"0_xdis8AAAAJ&hl",4,1,0,0,0.25,1,0
"7t3PiGIAAAAJ&hl",9,1.16666666666667,0,0.111111111111111,0.333333333333333,0.666666666666667,0
"phUCs1cAAAAJ&hl",5,1,0.2,0,0.2,0.4,0
"xqAn32YAAAAJ&hl",42,8,0.0952380952380952,0.333333333333333,0.285714285714286,0.571428571428571,0.0476190476190476
"qSi24OcAAAAJ&hl",13,2,0,0.0769230769230769,0.692307692307692,0.230769230769231,0
"CB_XB9kAAAAJ&hl",3,1,0,0,0.333333333333333,0.666666666666667,0
"vM_XyDoAAAAJ&hl",6,1.5,0,0,0,1,0
"6MwSdJoAAAAJ&hl",3,1,0,0.333333333333333,0,1,0
"ZF7iS6UAAAAJ&hl",17,3.25,0.0588235294117647,0.117647058823529,0.0588235294117647,0.882352941176471,0.117647058823529
"UrvJ1UcAAAAJ&hl",15,2.2,0.0666666666666667,0.333333333333333,0.4,0.533333333333333,0.0666666666666667
"-CJml_sAAAAJ&hl",6,2,0.333333333333333,0.166666666666667,0.166666666666667,0.5,0
"gZmRM0sAAAAJ&hl",12,4,0,0.333333333333333,0.166666666666667,0.833333333333333,0.166666666666667
"TzDVI8YAAAAJ&hl",11,2,0,0.0909090909090909,0.272727272727273,0.818181818181818,0
"zsptDjcAAAAJ&hl",11,1.25,0,0.363636363636364,0.272727272727273,0.727272727272727,0.181818181818182
"9CxnRG4AAAAJ&hl",26,2.16666666666667,0.192307692307692,0.115384615384615,0.0769230769230769,0.692307692307692,0.346153846153846
"8hFcK0cAAAAJ&hl",40,6.8,0.1,0.2,0.25,0.75,0.15
"7bwcNZsAAAAJ&hl",27,2.57142857142857,0,0.333333333333333,0.111111111111111,0.925925925925926,0.0740740740740741
"Q8wtNbgAAAAJ&hl",5,1,0,0,0.6,0.6,0
"YR-0yPQAAAAJ&hl",23,2.5,0,0.304347826086957,0.130434782608696,0.826086956521739,0
"dAi14G4AAAAJ&hl",6,0.8,0,0,0.666666666666667,0.333333333333333,0
"58Bb97kAAAAJ&hl",13,1.8,0.0769230769230769,0.461538461538462,0.153846153846154,0.769230769230769,0
"UAYCYvQAAAAJ&hl",12,1.6,0.0833333333333333,0.416666666666667,0.0833333333333333,0.916666666666667,0.25
"hBJfnN0AAAAJ&hl",8,1.5,0.125,0.125,0.25,0.625,0.125
"nB08yWYAAAAJ&hl",12,1.8,0.25,0.0833333333333333,0.333333333333333,0.666666666666667,0.0833333333333333
"C37h5AMAAAAJ&hl",12,1.33333333333333,0.0833333333333333,0.0833333333333333,0.416666666666667,0.25,0
"OjKZg9AAAAAJ&hl",3,1,0,0.333333333333333,0.333333333333333,0.666666666666667,0
"A_xBIWMAAAAJ&hl",10,1.66666666666667,0.2,0,0,0.8,0
"GBxAoyoAAAAJ&hl",21,2.42857142857143,0,0.476190476190476,0.142857142857143,0.952380952380952,0.238095238095238
"xWyHv6sAAAAJ&hl",11,1.75,0,0.272727272727273,0.0909090909090909,0.545454545454545,0
"ZAP77osAAAAJ&hl",5,0.75,0,0.2,0.4,0.6,0
"8bXxpqYAAAAJ&hl",12,2,0.25,0.166666666666667,0.166666666666667,0.5,0.0833333333333333
"YAjBzskAAAAJ&hl",11,1.4,0,0,0.272727272727273,0.636363636363636,0
"zdydWUAAAAAJ&hl",6,0.8,0,0.333333333333333,0.166666666666667,0.833333333333333,0
"l3WPE7AAAAAJ&hl",14,2.25,0.142857142857143,0,0.857142857142857,0.0714285714285714,0
"LF699X8AAAAJ&hl",5,1,0,0,0.2,0.2,0
"5xro4x8AAAAJ&hl",8,2,0.125,0,0,0.125,0
"YABdJ6UAAAAJ&hl",6,1,0,0.166666666666667,0.333333333333333,0.5,0
"DyBYPzwAAAAJ&hl",7,1,0.142857142857143,0.285714285714286,0.285714285714286,0.714285714285714,0.142857142857143
"gzVYucUAAAAJ&hl",9,2,0.111111111111111,0.111111111111111,0.222222222222222,0.333333333333333,0
"yXQ0X5kAAAAJ&hl",5,1,0.2,0,0.2,0.6,0
"3b9byPoAAAAJ&hl",3,1,0,0,0.333333333333333,0.666666666666667,0
"pnCJvmIAAAAJ&hl",16,2,0,0.125,0.4375,0.6875,0
"xRXFQTEAAAAJ&hl",14,1.42857142857143,0,0,0.928571428571429,0.142857142857143,0
"Ra9grmgAAAAJ&hl",6,1,0.166666666666667,0,0.166666666666667,0,0
"pcDcxYIAAAAJ&hl",3,1,0,0,1,0.666666666666667,0
"21Fyv1AAAAAJ&hl",14,3,0.285714285714286,0,0.642857142857143,0.0714285714285714,0.0714285714285714
"FxAmQqIAAAAJ&hl",27,3.33333333333333,0.222222222222222,0.0740740740740741,0.296296296296296,0.185185185185185,0.037037037037037
"5feBq40AAAAJ&hl",19,2.14285714285714,0,0,0.0526315789473684,0.263157894736842,0.0526315789473684
"uOEiBiIAAAAJ&hl",12,1,0,0.0833333333333333,0.5,0.666666666666667,0
"kQut3woAAAAJ&hl",16,1.85714285714286,0.1875,0.25,0.375,0.3125,0.0625
"L5RQcs8AAAAJ&hl",8,2.5,0.25,0.125,0.375,0.375,0
"xx7T7jgAAAAJ&hl",19,6,0.105263157894737,0.473684210526316,0.263157894736842,0.421052631578947,0.105263157894737
"mDPLb-MAAAAJ&hl",8,2,0.25,0.25,0.125,0.25,0
"CT7_KBUAAAAJ&hl",9,1,0.222222222222222,0.333333333333333,0.222222222222222,0.555555555555556,0
"FGTRHrUAAAAJ&hl",7,0.8,0,0.571428571428571,0.571428571428571,0.428571428571429,0.142857142857143
"ALrbjk8AAAAJ&hl",18,2.2,0.166666666666667,0.166666666666667,0.111111111111111,0.388888888888889,0.0555555555555556
"wI1qfPsAAAAJ&hl",10,3,0.3,0.1,0.3,0.6,0.2
"XGVhyaEAAAAJ&hl",5,1,0,0,0.4,0.6,0
"618c958AAAAJ&hl",7,1.5,0,0.571428571428571,0.142857142857143,0.571428571428571,0.285714285714286
"ljM32CsAAAAJ&hl",26,6,0.0769230769230769,0,0.307692307692308,0.615384615384615,0
"gsyXAPMAAAAJ&hl",46,8,0.173913043478261,0.478260869565217,0.0434782608695652,0.739130434782609,0.0869565217391304
"Gk0iQ30AAAAJ&hl",21,3.75,0.0952380952380952,0.428571428571429,0.142857142857143,0.714285714285714,0
"vms55_4AAAAJ&hl",8,0.833333333333333,0,0,0.125,1,0
"OmRgfaQAAAAJ&hl",6,0.4,0.166666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0
